,Amount (INR),Day,Hour,Minute,Sender,Receiver
101371,7158.78,28,21,44,0,0
139818,5244.75,23,11,53,0,0
69598,8408.75,28,5,55,0,0
370556,6695.278927387349,23,16,4,0,0
404633,6103.119318055016,7,19,26,0,0
384232,8635.079427314,3,15,22,0,0
250792,5718.89,30,7,24,0,0
38076,1548.24,24,13,9,0,0
50015,4337.76,22,11,46,0,2
431955,6335.735997398895,2,2,24,0,0
318554,1943.4441324064858,19,15,58,0,0
365087,4775.484681805422,12,16,21,0,0
72850,6510.49,14,10,24,0,0
236308,2523.98,3,14,28,0,1
374156,7657.960296078821,26,16,37,0,0
45701,1952.69,18,0,4,0,0
119964,3518.18,1,22,53,0,0
268767,6301.5,4,1,36,0,0
287122,2606.27,12,20,12,0,0
338955,8994.160315569556,18,18,9,0,2
440403,8627.093819437245,22,20,30,0,0
43845,4028.63,2,17,36,0,4
331172,573.5932736587763,12,4,11,0,0
170725,4142.64,9,10,49,0,0
11226,161.42,3,7,42,0,0
186457,6972.83,11,16,29,0,0
288356,5078.94,29,5,31,0,0
151393,5759.53,4,6,43,0,0
301260,2180.9097083512265,11,11,17,0,0
53829,9658.94,7,9,30,0,0
59369,3716.73,16,7,1,0,0
231406,3396.15,22,20,29,0,0
265253,2663.0,17,15,53,0,0
120742,3732.1,12,19,6,0,0
92638,3435.49,6,3,3,0,0
152489,5071.02,27,0,52,0,0
127316,3317.02,6,5,3,0,0
15641,3572.21,18,6,22,0,0
270974,7229.88,26,9,33,0,0
262989,5743.05,4,9,39,0,0
367199,4397.588585579015,17,9,11,0,0
142513,7981.9,27,7,48,0,0
41686,3701.22,14,12,11,0,0
441869,7926.6019244534,10,10,26,0,0
133012,7870.85,14,21,28,0,0
326460,1936.2788065004172,4,18,28,0,0
387108,567.700445242258,17,9,9,0,0
241184,6664.09,2,5,51,3,0
30225,1927.11,26,5,49,0,0
417561,9414.310519572417,25,11,48,0,0
316277,7854.133218901486,4,16,15,0,0
114670,8476.22,3,5,18,0,0
190605,5225.93,13,10,56,2,0
31172,4457.25,6,1,20,0,0
431385,3174.9892704737517,18,12,2,0,0
162236,7346.9,5,12,30,0,0
249126,461.05,7,13,27,0,0
74852,2472.38,16,23,26,4,0
137430,5724.87,6,2,18,0,0
299085,6238.85,28,14,21,0,0
348379,6137.5016533528,9,0,34,0,0
189307,7892.89,4,19,6,0,0
336995,346.093669949892,12,21,31,0,0
15837,7173.58,10,4,38,0,0
371329,1250.4853598759657,16,4,11,0,0
231678,7525.56,1,17,41,0,0
189637,8371.32,15,13,32,0,4
175951,2589.12,6,23,8,1,0
397384,7552.072561204387,7,12,12,0,0
358897,4019.564541417673,8,8,36,0,0
221467,3327.26,3,22,30,0,0
337793,7020.03184226453,12,13,31,0,0
342704,5454.584827256261,25,19,50,3,2
51401,1546.37,23,3,30,0,0
239214,9084.17,21,22,1,0,0
277365,2557.37,8,1,24,0,0
188791,1580.8,10,13,26,0,0
74773,6197.87,2,21,37,0,0
52688,5968.03,5,20,10,0,0
370585,3083.790454004572,1,19,33,0,0
117072,887.16,24,0,33,0,0
15295,7239.37,3,17,50,0,0
92007,1479.54,17,2,49,0,0
378393,8317.246913182631,4,7,14,0,0
6308,2463.2,27,23,59,0,0
236577,1077.38,7,15,57,0,0
324689,2835.6861894070753,12,12,0,3,1
248156,790.63,27,0,5,0,0
315985,3381.1163709107386,23,13,6,0,0
221234,4666.57,5,22,4,0,0
164458,1729.7,5,21,15,0,0
148213,4622.61,21,15,52,0,0
456637,3038.2900299379608,28,13,36,0,0
308107,2724.6153691256773,8,2,58,0,0
41307,8021.08,3,12,26,0,0
230156,9097.98,9,5,54,0,0
362626,6271.818626685752,30,14,14,0,1
202099,5566.15,5,11,21,0,0
225038,5441.34,10,10,6,0,3
276972,8844.67,6,4,30,0,0
373374,9043.245040425467,26,9,10,0,0
285308,4341.99,7,3,27,0,4
108011,8390.85,19,4,35,0,1
95518,5718.5,25,6,59,0,0
125065,4709.15,7,12,42,0,0
115009,2498.94,25,18,2,0,0
154297,7504.52,14,22,1,0,0
35890,2296.06,8,16,59,0,0
195521,9834.72,6,20,10,0,0
257057,6894.23,12,15,49,0,0
174016,890.34,10,12,17,0,0
207566,726.53,27,14,20,0,0
173301,7513.27,27,12,37,0,0
152518,427.26,23,16,37,0,0
244817,6989.86,8,11,32,0,0
83386,527.13,9,5,15,0,0
417476,4925.580593536293,6,14,17,3,0
448417,4238.457232612734,3,2,57,0,0
345666,8940.691640507586,16,7,6,0,0
65787,5051.88,27,21,58,0,0
27488,8245.36,9,20,42,0,0
192855,10095.24,4,20,51,0,0
262069,6319.68,9,12,37,0,0
347280,7035.636969747287,8,16,53,0,0
366535,5207.862460295632,13,15,38,0,0
361826,7744.32725760063,26,1,37,0,0
307375,864.5205666038348,18,13,15,0,0
135454,4216.35,2,6,20,0,0
264639,3882.72,29,4,33,0,0
14431,8891.71,20,20,7,0,4
163185,4178.23,12,2,35,0,0
417206,1952.1435467018296,5,20,21,0,0
111363,8063.18,21,17,56,0,2
22635,8010.74,8,7,52,0,0
364092,3189.532076012007,26,11,39,0,0
381846,6086.568093351855,11,16,18,0,0
364570,8088.088323011955,5,2,9,0,0
272070,3693.63,17,20,56,0,0
241312,9251.86,26,19,19,0,0
61761,8660.14,21,2,54,0,0
401087,6715.327825489007,7,3,9,0,0
41428,2445.97,6,7,42,0,0
354917,8467.811070460419,30,13,4,0,0
250567,8742.88,22,14,8,0,0
236156,2735.49,8,10,12,0,0
455172,4546.676214143606,20,20,26,0,0
93669,8461.73,16,13,17,0,0
190526,6148.9,20,15,18,0,0
285609,4210.82,26,16,3,4,0
122052,7919.43,19,7,37,0,0
24122,3935.79,27,21,23,0,0
45429,672.88,9,15,14,0,0
221612,6084.69,12,15,39,0,0
405317,7450.407803778588,12,4,21,0,0
426291,1652.679846845515,11,17,1,0,0
204658,9171.31,22,12,34,0,0
76271,3122.75,26,16,34,0,0
209369,4943.69,2,6,7,0,0
406109,4302.509015121093,26,7,28,0,0
383409,3577.562761524881,19,16,49,0,0
49002,8880.21,14,0,53,0,0
38207,79.1,15,23,46,0,0
80239,5334.26,15,4,46,0,0
409246,8897.836441130316,23,21,12,0,0
135636,294.16,7,11,49,0,0
446375,249.57271279573834,6,9,21,0,0
184751,7543.29,23,14,4,0,0
170519,6520.54,28,16,42,0,0
318411,2423.2904812563565,27,10,19,0,2
98772,8131.24,22,19,14,0,0
78215,8135.81,28,5,34,0,2
80339,1752.09,2,22,18,0,0
57844,3836.71,3,2,10,0,0
90537,7150.92,18,23,12,0,0
331863,8086.7990094970555,18,19,25,0,0
452452,9750.995586053217,22,20,19,0,0
341825,861.4678179697748,13,18,10,0,0
184694,8449.04,22,18,43,0,0
31927,4197.45,16,19,31,0,0
228382,9219.14,3,20,48,0,0
241936,2254.79,14,20,12,0,0
259639,3825.11,17,19,10,0,0
120514,847.27,9,14,56,0,0
327658,3524.9858350884388,12,17,45,0,0
60521,3848.21,16,23,22,0,0
331061,3716.150023063457,19,0,30,0,0
194791,6533.8,11,15,12,0,0
112758,7162.67,27,10,33,0,0
281814,1575.33,19,0,37,0,0
230248,5578.49,5,10,3,0,0
147323,2634.37,5,14,1,0,0
123248,6902.85,20,15,0,4,0
240749,9688.6,9,18,25,0,0
313582,2186.7883118294944,4,0,33,0,0
210570,4793.94,22,3,6,0,0
4139,766.83,30,3,50,0,0
277156,7279.46,19,23,32,0,0
404486,2373.8356612073526,28,6,37,0,0
298528,7631.7,16,23,25,0,0
238372,4932.08,19,15,15,0,0
42539,8106.51,12,2,18,0,0
165704,9054.69,29,18,9,0,0
416639,6135.067765377695,20,10,47,0,0
411614,10067.38249330328,16,8,28,0,0
317381,3571.434811364109,8,21,43,0,0
148466,10293.32,14,16,53,0,0
260367,5923.88,15,18,28,0,0
244475,1444.01,13,0,30,0,0
9112,4461.7,23,6,46,0,0
5296,5538.17,4,0,16,0,0
102096,8696.88,23,17,19,0,0
352074,9636.041307062287,14,0,15,0,0
41657,3000.06,5,0,53,0,0
81906,3627.29,14,22,31,0,0
148267,6188.15,5,0,26,0,0
173338,9621.99,26,3,53,0,0
109835,5998.9,28,1,29,0,0
237095,2747.18,2,10,27,0,0
441756,5330.0178925839045,25,12,7,0,0
262850,4965.58,31,15,32,0,0
135411,7767.65,23,0,2,0,0
247891,3458.9,20,20,8,0,0
328529,3097.2515156174713,12,12,10,0,0
98679,9171.4,3,19,40,0,0
240917,8510.75,26,2,44,0,0
34027,1454.89,24,2,58,0,0
216734,4010.07,29,2,28,0,0
167576,7185.6,29,1,34,0,0
325136,8391.737653351347,3,1,46,0,0
223949,1186.66,29,5,35,0,0
256191,2927.98,7,14,14,0,0
231134,6227.5,2,3,13,0,0
439013,9237.721426577764,25,22,31,0,0
140345,347.7,31,14,11,0,0
426354,3444.7793038506265,4,20,3,0,0
161540,3590.12,17,9,18,0,0
336824,5058.731079438102,9,1,21,0,0
235376,9240.7,27,2,46,0,0
103721,140.58,2,10,57,1,0
215835,1661.19,1,14,56,0,0
450215,6472.6153859878905,14,19,10,0,0
237645,3242.99,3,6,11,0,0
51647,7463.67,25,20,8,0,0
374352,667.1360616438561,5,8,2,0,0
178271,3897.65,3,13,26,0,0
79724,2063.75,5,3,47,0,0
10194,4259.07,1,3,10,0,0
190206,4040.01,30,16,34,0,0
289941,3098.97,10,9,10,0,0
406775,7312.770475988543,10,15,15,0,0
244969,4485.58,13,16,0,0,0
178250,4754.38,26,15,24,0,0
16228,10001.51,16,20,0,0,0
118293,4581.59,23,12,2,0,0
388254,3290.566211601358,4,17,3,0,0
286088,8694.11,5,17,26,0,0
388154,7080.231464310438,20,11,17,0,0
440294,4710.936798071375,23,13,55,0,0
334713,10116.10273364766,9,11,29,0,0
396851,3963.5285419000606,1,4,24,0,0
20544,9066.05,22,1,23,0,0
85161,395.56,1,17,4,0,0
235497,8978.7,7,12,48,0,0
271814,5899.28,23,22,6,0,0
230347,8866.96,8,6,54,0,3
180621,4868.61,26,7,43,0,0
246722,3988.07,9,11,57,0,0
289502,8422.02,15,0,50,0,0
41254,4653.43,29,21,46,0,0
422070,3974.8313988687846,13,12,53,0,0
384644,3862.045028512463,4,0,5,0,0
71990,6346.58,27,10,50,0,0
327664,8920.021679447695,7,4,42,0,0
366607,1997.6822190709088,26,3,58,0,0
427102,553.6234824577216,7,3,34,0,0
324110,4863.797645197751,24,4,12,0,0
35332,965.34,1,20,47,0,0
368872,2568.982883366815,1,15,34,0,0
229518,602.89,6,17,44,0,0
341684,2262.8170521033285,9,8,33,0,0
216042,3800.88,2,15,52,0,0
110678,202.86,6,0,0,0,0
146636,3435.27,13,5,19,0,0
435055,5102.870978991753,4,3,12,0,0
79019,336.83,13,19,23,0,0
454779,5058.357482245598,4,12,20,0,0
20618,8339.59,19,12,24,0,0
310718,3220.525917312381,23,17,3,0,0
322586,3263.3753050213,6,4,21,0,0
176441,8679.64,9,4,57,0,4
132641,9714.58,3,17,21,0,0
102597,5937.43,18,1,3,2,0
229303,3497.2,27,2,5,0,1
92501,9237.28,4,17,50,0,0
432766,5822.076669356804,4,16,28,0,0
357583,7276.223174835498,19,19,39,0,0
160805,5891.18,13,8,1,3,0
11945,242.56,15,16,41,0,0
147964,1678.28,11,19,52,0,0
143079,2446.25,5,0,23,0,0
416525,1270.1757523842134,7,5,2,0,0
256253,8824.9,26,7,27,0,2
393859,6493.966780625612,12,19,2,0,0
408797,3877.5531222951736,8,21,3,0,0
379110,5209.888901829499,3,15,52,0,0
300335,5718.230558884473,10,9,20,0,0
355170,172.42438709935743,19,0,57,0,0
46155,1378.75,23,15,52,0,0
233792,2521.75,2,9,45,0,0
8850,3614.22,2,5,37,0,0
410361,4937.513128810432,23,17,26,0,0
387251,9506.50596856678,21,22,9,0,0
282204,4572.97,4,20,42,0,0
220984,1819.36,17,20,29,0,0
386226,7644.9403216001865,6,17,7,0,0
96941,4464.83,7,10,35,0,0
384256,6862.369622419333,3,3,3,0,0
56350,6316.42,17,15,48,0,0
50260,1791.97,22,4,47,0,0
435824,1933.327067128071,28,8,22,0,0
24012,8340.83,12,18,4,0,0
78802,9811.98,23,1,38,0,0
261693,6648.12,20,6,55,0,0
17010,3635.21,18,8,31,0,0
431263,3336.8967211888576,29,15,49,0,0
346568,5827.9563776559735,31,6,48,0,0
260287,7768.0,2,23,14,0,0
29619,1627.0,8,17,39,0,0
186357,10359.86,29,17,41,0,0
129146,2106.1,26,3,33,0,0
336371,5821.784141728232,23,16,51,0,0
450698,792.3894545119254,3,17,58,0,0
288563,8208.68,17,3,12,3,0
139150,4438.91,27,14,51,0,0
233141,2655.47,27,3,28,0,0
236836,7361.91,16,1,33,0,0
342421,7616.696184935094,7,10,44,0,0
417443,983.0387858035442,3,19,22,0,0
152313,1834.13,12,22,41,0,2
169729,9024.23,22,1,42,0,0
74071,8830.12,2,20,23,0,0
17693,3894.47,21,22,30,0,0
443081,9968.823326351076,30,6,19,0,0
151874,9587.54,29,13,4,0,0
324154,278.52842009145786,13,20,39,1,3
268297,4810.27,24,16,10,0,3
48740,896.95,22,18,1,0,0
26554,7957.14,23,9,6,0,3
336249,4482.490720718985,20,13,41,0,0
94023,3710.62,17,15,24,0,0
89748,6032.46,1,6,48,0,0
74271,2423.36,21,23,24,0,0
436604,5425.179891877677,24,2,4,0,0
359799,518.7881304619451,27,13,0,0,0
408981,4752.163926676884,13,2,11,0,0
239676,3705.12,25,5,38,0,0
317679,7861.923414936207,25,19,29,0,0
195028,7006.85,16,13,23,0,0
455123,524.8836759106658,21,12,48,0,0
23023,3968.56,9,9,49,0,0
253790,6372.09,15,0,36,0,0
148806,1259.96,9,4,23,0,0
246805,6491.48,1,17,38,0,0
182272,1141.75,3,6,52,0,0
222114,5194.52,30,22,37,0,0
438679,6972.574027729264,3,19,9,0,0
359581,3852.0078817984718,6,11,29,0,0
387573,2350.365875159207,9,5,55,0,0
118217,4845.8,4,12,6,0,1
41366,6578.87,20,14,58,0,0
167678,4215.12,3,4,37,1,0
426386,5810.8148763378,5,12,47,0,0
84096,9803.84,26,3,28,0,0
229904,5390.6,4,8,18,0,0
325833,9875.394046183746,3,4,40,0,0
294372,2353.26,8,4,2,0,0
211507,193.01,28,12,3,0,0
255873,3775.14,29,14,5,0,0
174035,5591.45,7,1,59,0,0
269585,1243.43,28,15,8,0,1
457299,8807.55893650283,26,20,43,0,0
326567,1397.6058925175507,2,14,49,0,0
238438,7347.93,19,18,50,0,0
444282,980.6073372764589,3,5,44,0,0
232140,2230.55,8,4,2,0,0
383147,5370.4896212548965,15,14,24,0,0
220684,7444.76,5,7,41,0,0
136647,6258.25,25,8,9,0,0
1330,1485.47,15,18,25,0,0
401549,5871.996495040233,10,12,31,1,0
272000,9669.55,30,17,38,0,0
326310,1624.4677246448655,18,17,26,0,0
278266,1339.36,7,13,49,0,0
9721,4674.6,19,4,50,1,0
369086,1230.1969484615418,24,8,10,0,0
374324,1800.2050710076378,18,23,3,0,0
411817,7633.396379355413,7,21,56,1,0
401899,2606.8847859923553,4,21,30,2,0
364042,3951.517225650002,5,21,36,0,0
46838,2472.07,25,6,5,0,0
297636,9441.18,24,16,2,0,0
153956,6852.12,7,17,10,0,0
306958,6025.184140031201,16,20,0,0,0
3844,822.06,25,19,6,0,0
404194,4065.9099471360028,16,10,27,0,0
329971,6335.9196421989745,10,12,40,2,0
436905,1377.4987240232838,20,14,56,0,0
360872,806.1065942301382,3,14,11,0,2
278481,4359.52,28,11,43,0,0
340662,8676.609907825416,14,0,55,0,0
354035,5978.857536721693,13,2,31,0,0
394882,1174.678618372824,16,1,34,0,0
151770,9661.12,26,6,6,4,0
395140,6080.6780187876475,7,5,47,2,0
424784,5265.443956827489,25,8,7,0,0
44060,5804.64,14,9,24,0,0
434390,3666.8460232771213,16,9,3,0,1
51412,2331.63,4,20,30,0,0
360836,322.2462803484175,3,19,26,0,1
217171,8189.26,15,13,46,0,0
289611,4227.73,2,17,1,0,0
87828,8246.25,7,16,44,0,0
233159,8194.41,22,12,54,1,0
436561,6281.981381390448,23,6,3,3,0
415174,5001.098464332933,6,10,10,0,0
23215,5323.81,7,14,53,0,0
378781,6543.374813538653,16,8,57,0,0
383060,6161.38637035684,8,10,24,0,0
418929,7620.3125980899085,14,20,13,0,0
108095,9247.62,5,16,11,0,0
283358,9127.69,28,3,0,0,0
84286,8849.89,18,1,11,0,1
368561,4161.629774954087,27,20,42,0,0
309831,3913.3082696613337,22,0,27,0,1
49588,7274.88,30,23,2,0,0
117114,1389.29,17,8,59,0,0
235602,536.44,28,6,7,0,0
218609,566.04,9,1,37,0,0
74535,1112.02,1,7,52,0,1
88179,8385.5,20,8,59,0,0
40078,9924.76,19,2,50,0,0
185517,8342.12,27,4,49,0,0
294351,6895.38,6,16,58,4,0
348880,2809.4302762860057,3,5,22,0,0
159406,180.93,7,13,16,0,0
404589,6728.0896527978375,30,0,42,0,0
359287,6485.79153047203,27,15,1,0,0
165175,7544.05,1,19,58,0,0
377788,5315.568568125341,18,19,18,0,0
151913,4687.2,24,19,18,0,0
6164,6273.85,23,14,22,4,0
92213,1338.54,13,18,43,0,0
390734,8192.132138866373,17,13,18,0,0
44080,6096.99,13,2,5,0,0
338282,1905.9546776604902,26,21,55,0,0
423030,2077.8736024401856,23,9,48,0,0
104081,6267.89,4,18,47,0,0
220578,6979.83,12,23,35,0,0
32769,5480.75,5,3,14,0,0
292961,1416.55,7,6,49,0,0
423400,2952.8256023466956,25,21,56,0,0
400168,4705.4518559414755,25,16,14,0,0
281158,8240.7,16,10,25,0,0
187852,3630.58,5,23,41,0,0
346061,4525.416619033488,23,11,26,0,0
430310,167.18495266464157,19,1,56,0,0
441968,6515.996967355222,13,15,47,0,2
241837,8255.45,4,15,26,0,0
458462,5658.868034444602,8,5,41,0,0
186760,2352.33,13,7,9,0,4
60405,6223.88,4,22,20,0,0
288490,5583.2,16,14,21,0,0
448715,7319.541892538692,10,18,30,0,0
353890,5682.217920460604,19,10,11,0,0
282576,796.12,16,4,20,3,0
276326,9084.42,7,5,33,0,0
149184,9251.2,5,12,0,0,0
177386,2021.98,16,13,52,0,0
281123,1170.39,3,23,24,3,0
110989,885.1,14,1,1,0,0
66500,9775.71,12,21,6,0,0
330132,3968.4095184932858,4,23,33,1,0
964,8883.06,14,17,23,0,0
133282,352.22,7,11,2,0,3
243310,600.79,2,19,10,0,0
178697,743.8,2,21,9,0,0
172978,9667.44,3,5,21,0,0
20033,5504.84,10,3,48,0,0
78871,429.62,22,18,21,0,0
283525,5642.98,23,17,9,0,2
146118,1791.09,25,15,32,0,0
408605,9701.17054330096,3,17,22,0,0
346739,3945.912692229652,4,13,38,0,0
384097,6788.517834294956,5,2,46,0,0
2183,8928.18,30,4,53,0,0
18041,1484.45,6,23,27,0,0
277234,8209.56,1,7,23,2,1
451908,1232.2481019676297,26,10,29,0,0
63850,3584.14,26,2,34,0,0
5520,8308.26,28,3,21,0,3
19562,7087.31,24,22,49,2,0
272590,3410.75,31,23,13,0,0
203418,5826.38,11,18,15,0,0
215818,9831.04,7,4,1,0,2
283920,9849.48,2,22,59,1,0
50894,2168.99,4,21,8,0,3
442359,8380.376317378536,9,21,52,0,0
227211,1945.54,4,0,13,0,0
336030,1622.3194888757623,10,16,25,0,0
415698,8992.734484997642,17,20,57,0,0
154391,8985.08,8,17,52,0,0
184580,9991.73,19,10,4,0,0
93117,9169.33,3,8,54,0,0
446850,5894.269540336841,19,0,47,0,2
225472,7351.74,27,11,4,0,0
256144,5691.17,1,16,6,0,0
111628,2131.45,11,13,20,0,0
414728,1089.2331045250291,28,12,16,0,0
424480,4685.085202044937,22,17,39,0,0
433708,7776.456028592823,26,2,6,0,0
137177,7233.09,13,9,45,0,0
197638,6721.15,3,9,54,0,0
389904,9539.599421835763,23,19,51,0,0
366957,4796.533443152922,21,17,17,0,0
72217,2505.72,28,16,57,0,0
248399,6374.7,28,2,18,0,0
97286,3914.79,30,13,4,0,0
34898,9367.73,16,3,28,1,0
196343,5961.39,9,5,43,0,0
407440,2693.687672634781,27,5,52,0,0
243539,6730.45,1,5,22,1,0
182117,3121.66,7,12,52,0,0
27875,6577.87,14,22,36,0,0
324987,6494.186601965,4,21,41,0,0
160330,4598.78,23,21,13,0,0
117029,9129.94,22,3,31,0,0
66737,1480.57,7,6,38,0,0
226278,3914.03,25,12,6,0,0
82809,4067.96,26,15,52,0,0
78257,3676.39,5,10,36,0,0
285506,8134.76,5,12,52,0,0
362762,9995.790032122086,22,5,48,0,0
137699,3643.68,8,5,32,0,0
118535,1016.56,1,7,23,0,0
359150,7798.222373974895,21,7,5,0,0
33842,2364.93,14,16,53,0,4
266171,5854.77,27,16,26,0,0
253563,5633.95,20,17,58,2,0
112340,2768.68,19,14,50,2,0
397918,2861.9681682431305,19,20,38,0,0
309538,8163.436279835187,5,18,48,0,0
453468,3359.4461037288825,11,9,30,0,0
217866,8754.61,3,20,23,0,0
153276,6264.79,4,20,49,0,0
444028,6393.8648872154645,26,19,6,1,0
180743,7231.2,21,19,52,0,0
122474,4293.8,6,19,56,0,2
128312,10117.13,14,22,41,0,0
44560,6112.69,5,9,40,0,0
437400,5996.2085115777245,7,19,45,0,0
422120,146.27166088884655,27,21,23,0,0
234367,660.86,21,3,6,0,0
68845,6543.95,4,16,47,0,4
121092,5808.75,11,0,47,0,0
207979,5064.05,5,19,18,0,0
426449,8603.144278832571,25,0,57,0,0
39427,7549.03,29,23,54,0,0
356549,5545.045390660818,22,13,9,0,0
30843,2075.16,7,10,6,0,0
147552,2103.14,30,11,34,0,0
384970,2182.7724742928085,26,20,8,0,0
146858,2844.19,12,2,4,0,0
374578,3190.3645990558766,29,10,56,0,0
57861,5416.68,6,3,23,0,0
235469,2364.97,6,7,48,0,0
303153,1004.75,4,4,36,0,0
200616,2723.52,24,6,35,0,0
103502,6021.85,8,3,36,0,0
41724,1167.87,19,9,25,0,0
130005,4736.34,9,5,56,0,0
7564,3898.22,7,15,22,0,0
432244,5505.421455917745,9,7,50,0,0
115216,497.21,29,1,45,2,0
282116,8487.13,23,19,20,0,4
269939,9888.14,8,8,18,0,0
279752,2135.21,14,23,41,0,0
133011,6158.95,16,13,58,0,0
22421,7355.32,4,1,12,0,0
129675,3267.25,4,13,5,1,0
384834,268.7169676043869,4,8,5,0,0
8465,4201.56,5,1,18,0,0
332958,2497.3539869345614,21,3,25,0,0
60617,7417.03,23,3,27,0,0
267566,1344.48,21,22,15,0,0
379036,7812.689879908435,29,3,4,0,0
164276,9238.9,24,1,0,0,0
11286,9535.96,5,4,45,0,0
299352,1023.3,27,17,52,4,0
61295,7773.97,12,9,3,0,0
461939,2155.512254409545,26,0,9,0,0
367879,7313.318202298575,3,13,42,0,0
313809,2268.690621284121,21,19,49,0,0
235399,9025.69,5,4,6,0,0
398349,9611.605661462814,2,2,56,0,0
272003,2908.31,22,2,9,0,0
371530,7319.758782829005,14,11,23,0,0
59726,3101.75,3,23,17,0,0
527,9119.36,28,23,16,0,0
448483,7537.042541184078,2,3,30,0,0
12979,6338.16,10,16,46,0,0
442684,1109.1046033050677,17,13,25,0,0
118990,2912.86,16,12,15,0,0
446737,5779.892640648368,22,6,7,0,2
153927,8963.39,6,3,38,0,0
349481,131.91371341920313,16,9,9,0,3
39690,7953.48,11,6,40,0,0
111849,2938.04,26,7,5,0,0
372678,10069.951426031537,8,18,40,0,0
103061,3836.32,18,21,33,0,0
127846,6136.41,31,12,46,3,0
30713,9215.78,15,13,24,0,0
21266,9200.95,16,9,41,0,0
374328,7542.468482599098,11,6,29,0,0
175375,6953.31,12,13,19,0,0
97582,6793.5,17,9,35,0,0
367761,1327.3272283881734,8,5,49,0,0
170449,1511.23,18,16,57,0,0
458151,8107.61482488742,7,21,23,0,0
141012,6764.83,29,1,55,0,4
578,6385.16,7,21,50,3,0
77874,9009.68,21,17,32,0,0
313182,2803.5770525190865,16,20,58,0,0
34792,807.9,28,18,27,0,0
385290,3867.9768902646,3,6,25,0,0
10575,6339.12,19,14,32,0,0
92608,7256.0,27,22,9,0,0
272679,9558.36,3,13,59,0,0
368863,2028.1249270714752,7,17,27,0,0
384730,7136.142724983018,4,13,57,0,0
396571,596.8039769760993,6,11,2,0,0
41504,7460.45,23,17,53,1,0
61048,2574.32,30,21,41,0,0
118228,292.82,5,4,1,0,0
22767,5425.85,19,19,8,3,0
364960,9262.577757214576,11,9,49,0,0
287424,1664.29,14,21,18,0,3
165300,9120.33,1,13,46,0,0
424440,5992.317934529796,2,6,20,0,0
320501,8708.633907797888,16,6,45,0,0
180433,5814.84,16,22,58,0,0
453175,7315.198140634904,3,16,27,0,0
5472,4953.36,8,19,47,0,0
18575,2733.46,21,20,18,0,0
145884,8875.92,5,17,57,0,0
74070,1123.71,3,14,51,0,3
143155,6256.27,5,8,10,0,0
88298,5667.19,4,4,4,0,0
271174,601.34,21,18,10,0,0
369297,3476.5614805866862,23,17,30,0,0
14080,1066.76,13,22,55,0,0
272481,5329.99,24,10,44,0,0
158543,1057.76,26,11,7,0,0
106672,5029.03,20,3,12,0,0
267418,662.81,14,23,46,2,0
311950,9674.365271232833,15,20,20,0,0
186398,8698.39,26,22,17,0,0
238013,9640.14,28,16,9,0,0
350861,3376.6004899679488,28,20,16,0,0
331954,1168.6361856245821,4,4,43,0,0
269184,7545.37,28,5,36,0,0
183842,6468.82,22,19,29,0,0
103593,579.16,24,3,56,0,0
147921,5393.08,28,20,46,0,0
172053,239.42,20,17,20,0,0
330371,7651.302034910609,7,5,55,0,0
103121,5517.65,15,15,39,0,0
410420,7208.219613906689,5,19,45,0,0
84435,4301.98,31,0,46,0,0
367405,4636.108742969623,23,3,20,0,0
115526,8027.44,20,4,59,3,0
395183,4861.253138459516,15,3,10,0,0
230235,4879.65,20,14,23,0,0
126276,4253.66,24,22,37,0,0
132199,5016.69,7,23,58,0,0
440650,6678.576869548742,26,16,6,0,0
281696,3911.74,18,11,45,0,0
134879,5896.13,4,4,5,1,0
381733,4624.869527914022,29,5,40,0,0
179980,4517.06,15,5,41,0,0
28018,3784.45,10,11,10,0,0
127519,139.01,7,21,12,0,0
367839,3166.52241539128,2,16,20,0,0
323321,270.78741231625906,4,9,22,0,0
439287,2487.5619684603134,3,12,37,2,0
210456,5526.04,2,17,53,0,0
285901,909.6,6,0,36,0,0
103072,4275.48,13,19,24,0,0
222330,1050.25,28,12,18,0,0
445974,1527.1378384012496,8,2,47,0,0
308134,8466.082307538376,15,22,21,0,0
14057,7811.74,20,7,11,0,0
324686,1691.0356129407473,16,0,41,0,0
19863,1605.27,22,18,41,0,0
93453,1587.87,29,22,26,0,3
242015,9721.64,2,11,50,0,0
181785,10290.66,2,5,52,0,0
23842,6201.03,16,16,25,0,0
350275,1137.0084752182966,9,4,39,0,0
293326,2190.96,4,6,59,0,0
198922,948.34,22,10,6,0,0
97043,2963.27,1,14,34,0,0
425916,2092.6983873761124,23,11,56,0,0
183712,1092.4,16,0,19,0,0
151382,5196.46,27,8,21,0,0
56976,61.17,22,11,29,0,0
369752,5307.330627615604,18,14,3,0,0
160361,1039.28,6,17,36,2,0
64274,6740.7,26,4,12,0,0
322625,4042.841150507074,27,20,53,0,0
158421,160.96,3,7,9,0,0
225651,7205.65,3,18,54,0,0
386644,3207.7267543123453,12,12,42,0,0
124569,9913.05,24,19,19,0,0
258151,3322.1,30,20,9,0,0
328871,360.92732599326126,29,9,9,0,0
212141,5095.73,23,9,36,0,0
177643,385.69,12,0,25,0,0
347806,2789.4637217521954,7,5,19,0,0
112874,8602.52,8,21,28,4,0
65312,295.05,6,12,56,0,0
15434,1863.72,18,1,37,0,0
148314,912.55,16,16,3,0,0
142294,7283.92,22,17,56,0,0
96106,7229.56,16,16,58,0,0
